,Age_AtReg,Disability,Gender,CitizenStatus,EducationLevel,Race_Hispanic,Race_NativeAmerican,Race_Asian,Race_AfricanAmerican,Race_PacificIslander,Race_White,Employed
4528,50,0,1,1,14,0,0,0,1,0,0,1
4529,50,0,1,1,14,0,0,0,1,0,0,1
4530,31,0,1,1,14,0,0,0,1,0,0,1
4531,31,0,1,1,14,0,0,0,1,0,0,1
4532,38,1,1,1,15,0,0,0,1,0,0,0
4533,38,1,1,1,15,0,0,0,1,0,0,0
4534,52,0,2,1,16,0,0,0,1,0,0,0
4535,52,0,2,1,16,0,0,0,1,0,0,0
4536,30,0,2,1,16,0,0,0,1,0,0,0
4537,52,0,1,1,15,0,0,0,1,0,0,0
4538,36,0,2,1,14,0,0,0,1,0,0,0
4539,36,0,2,1,14,0,0,0,1,0,0,0
4540,28,0,1,1,13,0,0,0,1,0,0,0
4541,34,0,1,1,13,0,0,0,1,0,0,0
4542,53,0,1,1,14,0,0,0,1,0,0,0
4543,36,0,2,1,14,0,0,0,1,0,0,0
4544,50,0,1,1,15,0,0,0,1,0,0,0
4545,64,0,2,1,13,0,0,0,1,0,0,0
4546,51,0,1,1,16,0,0,0,1,0,0,0
4547,41,0,1,1,14,0,0,0,1,0,0,0
4548,53,0,2,1,14,0,0,0,1,0,0,1
4549,53,0,2,1,14,0,0,0,1,0,0,1
4550,52,0,1,1,14,0,0,0,1,0,0,0
4551,52,0,1,1,14,0,0,0,1,0,0,0
4552,59,0,2,1,14,0,0,0,1,0,0,0
4553,59,0,2,1,14,0,0,0,1,0,0,0
4554,59,0,2,1,14,0,0,0,1,0,0,0
4555,59,0,2,1,14,0,0,0,1,0,0,0
4556,57,0,1,1,16,0,0,0,1,0,0,0
4557,57,0,1,1,16,0,0,0,1,0,0,1
4558,57,0,1,1,16,0,0,0,1,0,0,1
4559,67,0,2,1,20,0,0,0,1,0,0,0
4560,41,0,2,1,13,0,0,0,1,0,0,0
4561,41,0,2,1,13,0,0,0,1,0,0,0
4562,32,1,1,1,14,0,0,0,1,0,0,1
4563,32,1,1,1,14,0,0,0,1,0,0,1
4564,35,0,2,1,14,0,0,0,1,0,0,0
4565,41,0,2,1,13,0,0,0,1,0,0,0
4566,34,0,1,1,14,0,0,0,1,0,0,0
4567,34,0,1,1,14,0,0,0,1,0,0,0
4568,38,0,1,1,19,0,0,0,1,0,0,1
4569,38,0,1,1,19,0,0,0,1,0,0,1
4570,43,0,2,1,14,0,0,0,1,0,0,1
4571,43,0,2,1,14,0,0,0,1,0,0,1
4572,43,0,2,1,14,0,0,0,1,0,0,1
4573,36,0,2,1,0,0,0,0,1,0,0,0
4574,35,0,2,1,14,0,0,0,1,0,0,0
4575,45,0,2,1,14,0,0,0,1,0,0,1
4576,58,0,2,1,14,0,0,0,1,0,0,1
4577,58,0,2,1,14,0,0,0,1,0,0,1
4578,59,0,1,1,14,0,0,0,1,0,0,1
4579,48,0,1,1,14,0,0,0,1,0,0,1
4580,39,0,2,1,14,0,0,0,1,0,0,0
4581,27,0,2,1,16,0,0,0,1,0,0,0
4582,45,0,2,1,19,0,0,0,1,0,0,0
4583,36,0,2,1,15,0,0,0,1,0,0,0
4584,36,0,1,1,15,0,0,0,1,0,0,0
4585,60,0,1,1,16,0,0,0,1,0,0,1
4586,36,0,1,1,18,0,0,0,1,0,0,0
4587,38,0,1,1,14,0,0,0,1,0,0,0
4588,34,0,2,1,20,0,0,0,1,0,0,0
4589,41,0,2,1,20,0,0,0,1,0,0,1
4590,39,0,2,1,12,0,0,0,1,0,0,1
4591,39,0,2,1,12,0,0,0,1,0,0,1
4592,43,0,2,1,18,0,0,0,1,0,0,1
4593,25,0,2,1,18,0,0,0,1,0,0,0
4594,36,0,1,1,20,0,0,0,1,0,0,1
4595,36,0,1,1,20,0,0,0,1,0,0,1
4596,36,0,1,1,20,0,0,0,1,0,0,1
4597,35,0,1,1,15,0,0,0,1,0,0,0
4598,35,0,1,1,15,0,0,0,1,0,0,0
4599,35,0,1,1,15,0,0,0,1,0,0,0
4600,23,0,1,1,14,0,0,0,1,0,0,0
4601,47,1,2,1,14,0,0,0,1,0,0,0
4602,33,0,1,1,18,0,0,0,1,0,0,0
4603,33,0,1,1,18,0,0,0,1,0,0,0
4604,42,0,1,1,14,0,0,0,1,0,0,0
4605,42,0,1,1,14,0,0,0,1,0,0,0
4606,35,0,2,1,15,0,0,0,1,0,0,0
4607,35,0,1,1,15,0,0,0,1,0,0,0
4608,35,0,1,1,15,0,0,0,1,0,0,0
4609,35,0,1,1,15,0,0,0,1,0,0,1
4610,35,0,1,1,15,0,0,0,1,0,0,1
4611,54,0,1,1,20,0,0,0,1,0,0,0
4612,31,1,2,1,10,0,0,0,1,0,0,0
4613,20,0,2,4,15,0,0,0,1,0,0,0
4614,38,0,1,1,10,0,0,0,1,0,0,1
4615,38,0,1,1,10,0,0,0,1,0,0,1
4616,32,0,1,1,13,0,0,0,1,0,0,1
4617,32,0,1,1,13,0,0,0,1,0,0,1
4618,36,0,1,1,14,0,0,0,1,0,0,0
4619,33,0,1,1,14,0,0,0,1,0,0,0
4620,49,0,1,1,14,0,0,0,1,0,0,1
4621,49,0,1,1,14,0,0,0,1,0,0,1
4622,37,0,2,1,14,0,0,0,1,0,0,0
4623,49,0,1,1,20,0,0,0,1,0,0,0
4624,49,0,1,1,20,0,0,0,1,0,0,1
4625,35,0,1,1,14,0,0,0,1,0,0,0
4626,43,1,2,1,16,0,0,0,1,0,0,0
4627,53,0,1,1,14,0,0,0,1,0,0,0
4628,42,0,1,1,14,0,0,0,1,0,0,1
4629,42,0,1,1,14,0,0,0,1,0,0,1
4630,68,0,2,1,13,0,0,0,0,0,0,0
4631,68,0,2,1,13,0,0,0,0,0,0,0
4632,68,0,2,1,13,0,0,0,0,0,0,0
4633,57,0,2,1,14,0,0,0,1,0,0,0
4634,59,0,2,1,14,0,0,0,1,0,0,1
4635,31,0,1,1,14,0,0,0,1,0,0,0
4636,31,0,1,1,14,0,0,0,1,0,0,0
4637,52,0,2,1,10,0,0,0,1,0,0,0
4638,43,0,2,1,18,0,0,0,1,0,0,1
4639,42,0,2,1,18,0,0,0,1,0,0,0
4640,42,0,2,1,18,0,0,0,1,0,0,0
4641,49,0,2,1,14,0,0,0,1,0,0,1
4642,49,0,2,1,14,0,0,0,1,0,0,1
4643,43,0,1,1,14,0,0,0,1,0,0,0
4644,43,0,1,1,14,0,0,0,1,0,0,1
4645,43,0,1,1,14,0,0,0,1,0,0,1
4646,34,0,1,1,0,0,0,0,1,0,0,0
4647,34,0,1,1,0,0,0,0,1,0,0,0
4648,37,0,1,1,14,0,0,0,1,0,0,0
4649,37,0,1,1,14,0,0,0,1,0,0,0
4650,32,0,1,1,15,0,0,0,1,0,0,0
4651,52,0,2,1,17,0,0,0,1,0,0,0
4652,54,0,2,1,14,0,0,0,1,0,0,0
4653,54,0,2,1,14,0,0,0,1,0,0,0
4654,49,0,2,1,15,0,0,0,1,0,0,0
4655,52,0,2,1,15,0,0,0,1,0,0,0
4656,46,0,1,1,16,0,0,0,1,0,0,0
4657,46,0,1,1,16,0,0,0,1,0,0,0
4658,43,0,2,1,9,0,0,0,1,0,0,0
4659,46,0,2,1,11,0,0,0,1,0,0,0
4660,34,0,2,1,16,0,0,0,1,0,0,0
4661,40,0,2,1,0,0,0,0,1,0,0,0
4662,30,0,1,2,16,0,0,0,0,0,0,0
4663,46,0,2,1,20,0,0,0,1,0,0,0
4664,46,0,2,1,20,0,0,0,1,0,0,0
4665,44,0,2,1,20,0,0,0,1,0,0,1
4666,44,0,2,1,20,0,0,0,1,0,0,1
4667,44,0,2,1,20,0,0,0,1,0,0,1
4668,50,0,1,1,11,0,0,0,1,0,0,0
4669,50,0,1,1,11,0,0,0,1,0,0,0
4670,39,1,2,1,17,0,0,0,0,0,0,0
4671,28,0,1,1,13,0,0,0,1,0,0,0
4672,58,0,1,1,16,0,0,0,1,0,0,0
4673,40,0,2,1,14,0,0,0,1,0,0,1
4674,40,0,2,1,14,0,0,0,1,0,0,1
4675,36,0,2,1,14,0,0,0,1,0,0,0
4676,46,0,1,1,14,0,0,0,1,0,0,0
4677,46,0,1,1,14,0,0,0,1,0,0,1
4678,46,0,1,1,14,0,0,0,1,0,0,1
4679,55,0,1,1,13,0,0,0,1,0,0,1
4680,53,0,2,1,17,0,0,0,1,0,0,0
4681,44,0,1,1,12,0,0,0,1,0,0,1
4682,44,0,1,1,15,0,0,0,1,0,0,0
4683,44,0,1,1,15,0,0,0,1,0,0,0
4684,31,0,1,1,14,0,0,0,1,0,0,0
4685,50,0,2,1,14,0,0,0,0,0,0,0
4686,37,0,1,1,14,0,0,0,1,0,0,0
4687,37,0,1,1,14,0,0,0,1,0,0,0
4688,35,0,2,1,16,0,0,0,1,0,0,0
4689,45,0,2,1,20,0,0,0,0,0,0,0
4690,52,0,2,1,20,0,0,0,0,0,0,0
4691,51,0,2,1,19,0,0,0,1,0,0,0
4692,39,0,2,1,14,0,0,0,1,0,0,0
4693,37,0,1,1,19,0,0,0,1,0,0,0
4694,37,0,1,1,19,0,0,0,1,0,0,0
4695,55,0,2,1,14,0,0,0,1,0,0,0
4696,38,0,1,1,14,0,0,0,1,0,0,0
4697,42,0,1,1,14,0,0,0,1,0,0,0
4698,42,0,1,1,14,0,0,0,1,0,0,0
4699,53,0,1,1,14,0,0,0,1,0,0,0
4700,61,0,2,1,17,0,0,0,1,0,0,0
4701,42,0,1,1,0,0,0,0,1,0,0,1
4702,42,0,1,1,0,0,0,0,1,0,0,1
4703,36,0,1,1,13,0,0,0,1,0,0,0
4704,51,0,2,1,14,0,0,0,1,0,0,0
4705,51,0,2,1,14,0,0,0,1,0,0,0
4706,46,0,2,1,14,0,0,0,1,0,0,0
4707,46,0,1,4,14,0,0,0,0,0,0,0
4708,47,0,2,1,20,0,0,0,1,0,0,1
4709,30,0,1,1,20,0,0,0,1,0,0,0
4710,27,0,2,4,14,0,0,0,1,0,0,0
4711,48,0,2,1,15,0,0,0,0,0,0,0
4712,48,0,2,1,15,0,0,0,0,0,0,0
4713,48,0,2,1,15,0,0,0,0,0,0,0
4714,36,0,2,1,0,0,0,0,1,0,0,0
4715,36,0,2,1,0,0,0,0,1,0,0,0
4716,36,0,2,1,0,0,0,0,1,0,0,0
4717,33,0,2,1,14,0,0,0,1,0,0,0
4718,42,0,2,1,14,0,0,0,1,0,0,1
4719,53,0,2,1,20,0,0,0,1,0,0,0
4720,52,0,2,1,21,0,0,0,1,0,0,0
4721,54,0,1,1,13,0,0,0,1,0,0,0
4722,46,0,2,1,14,0,0,0,1,0,0,0
4723,47,0,2,1,14,0,0,0,1,0,0,0
4724,44,0,2,1,14,0,0,0,1,0,0,1
4725,33,0,2,1,20,0,0,0,1,0,0,0
4726,33,0,2,1,20,0,0,0,1,0,0,0
4727,46,0,1,1,18,0,0,0,1,0,1,1
4728,37,0,1,1,14,0,0,0,1,0,0,0
4729,27,0,2,1,11,0,0,0,1,0,0,0
4730,27,0,2,1,11,0,0,0,1,0,0,0
4731,50,0,2,1,21,0,0,0,1,0,0,0
4732,50,0,2,1,21,0,0,0,1,0,0,0
4733,50,0,2,1,21,0,0,0,1,0,0,0
4734,51,0,1,1,17,0,0,0,1,0,0,0
4735,52,0,1,1,16,0,0,0,1,0,0,0
4736,52,0,1,1,16,0,0,0,1,0,0,0
4737,52,1,2,1,19,0,0,0,1,0,0,0
4738,52,1,2,1,19,0,0,0,1,0,0,0
4739,48,0,2,1,16,0,0,0,1,0,0,0
4740,48,0,2,1,16,0,0,0,1,0,0,0
4741,48,0,2,1,16,0,0,0,1,0,0,0
4742,48,0,2,1,16,0,0,0,1,0,0,0
4743,52,1,2,1,19,0,0,0,1,0,0,0
4744,49,0,1,1,14,0,0,0,1,0,0,0
4745,49,0,1,1,14,0,0,0,1,0,0,0
4746,50,0,1,1,14,0,0,0,1,0,0,0
4747,61,0,1,1,0,0,0,0,1,0,0,0
4748,41,0,1,1,14,0,0,0,1,0,0,0
4749,33,0,1,1,20,0,0,0,1,0,0,1
4750,33,0,1,1,20,0,0,0,1,0,0,1
4751,33,0,1,1,20,0,0,0,1,0,0,1
4752,33,0,1,1,20,0,0,0,1,0,0,1
4753,33,0,1,1,20,0,0,0,1,0,0,1
4754,33,0,1,1,14,0,1,0,1,0,0,0
4755,35,0,2,1,15,0,0,0,1,0,0,0
4756,35,0,2,1,15,0,0,0,1,0,0,0
4757,49,0,1,1,14,0,0,0,1,0,0,0
4758,49,0,1,1,14,0,0,0,1,0,0,0
4759,49,0,1,1,14,0,0,0,1,0,0,0
4760,52,0,1,1,14,0,0,0,1,0,0,0
4761,51,0,1,1,13,0,0,0,1,0,0,0
4762,51,0,1,1,13,0,0,0,1,0,0,0
4763,56,0,2,1,14,0,0,0,1,0,0,0
4764,49,0,1,1,14,0,0,0,1,0,0,0
4765,49,0,1,1,14,0,0,0,1,0,0,0
4766,49,0,1,1,14,0,0,0,1,0,0,0
4767,49,0,1,1,14,0,0,0,1,0,0,0
4768,50,0,1,1,13,0,0,0,1,0,0,0
4769,55,0,1,1,16,0,0,0,1,0,0,0
4770,53,0,1,1,14,0,0,0,1,0,0,0
4771,53,0,1,1,14,0,0,0,1,0,0,0
4772,35,0,1,1,14,0,0,0,1,0,0,0
4773,34,0,1,1,17,0,0,0,1,0,0,1
4774,47,0,2,1,20,0,0,0,1,0,0,0
4775,41,0,1,1,14,0,0,0,1,0,0,0
4776,41,0,1,1,14,0,0,0,1,0,0,0
4777,43,0,1,1,14,0,0,0,1,0,0,1
4778,43,0,1,1,14,0,0,0,1,0,0,1
4779,34,0,1,1,18,0,0,0,1,0,0,1
4780,51,0,1,1,14,0,0,0,1,0,0,0
4781,59,0,2,1,20,0,0,0,1,0,0,0
4782,59,0,2,1,20,0,0,0,1,0,0,0
4783,51,0,1,1,20,0,0,0,1,0,0,0
4784,33,0,2,1,17,0,0,0,1,0,0,0
4785,33,0,2,1,17,0,0,0,1,0,0,0
4786,33,0,2,1,17,0,0,0,1,0,0,0
4787,35,0,1,1,16,0,0,0,1,0,0,0
4788,39,0,1,1,14,0,0,0,1,0,0,0
4789,50,0,2,1,14,0,0,0,1,0,0,0
4790,50,0,2,1,14,0,0,0,1,0,0,0
4791,51,0,2,1,15,0,0,0,1,0,0,0
4792,51,0,2,1,14,0,0,0,1,0,0,0
4793,51,0,2,1,14,0,0,0,1,0,0,0
4794,51,0,2,1,14,0,0,0,1,0,0,0
4795,40,0,2,1,17,0,0,0,1,0,0,0
4796,40,0,2,1,17,0,0,0,1,0,0,0
4797,36,0,2,1,14,0,0,0,1,0,0,0
4798,36,0,2,1,14,0,0,0,1,0,0,0
4799,35,0,2,1,14,0,0,0,1,0,0,0
4800,35,0,2,1,14,0,0,0,1,0,0,0
4801,47,0,2,1,14,0,0,0,1,0,0,0
4802,48,0,1,1,14,0,0,0,1,0,0,0
4803,48,0,1,1,14,0,0,0,1,0,0,0
4804,48,0,1,1,14,0,0,0,1,0,0,0
4805,35,0,1,1,11,0,0,0,1,0,0,0
4806,45,0,1,1,16,0,0,0,1,0,0,0
4807,46,0,1,1,16,0,0,0,1,0,0,0
4808,46,0,1,1,16,0,0,0,1,0,0,0
4809,46,0,1,1,16,0,0,0,1,0,0,0
4810,51,0,2,1,11,0,0,0,1,0,0,0
4811,51,0,2,1,11,0,0,0,1,0,0,0
4812,51,0,2,1,15,0,0,0,1,0,0,0
4813,51,0,2,1,15,0,0,0,1,0,0,0
4814,40,0,1,1,13,0,0,0,1,0,0,0
4815,38,0,1,1,13,0,0,0,1,0,0,0
4816,37,0,2,1,20,0,0,0,1,0,0,0
4817,37,0,2,1,20,0,0,0,1,0,0,0
4818,37,0,2,1,20,0,0,0,1,0,0,0
4819,37,0,2,1,20,0,0,0,1,0,0,0
4820,19,0,2,1,14,0,0,0,1,0,0,1
4821,62,0,2,1,21,0,0,0,1,0,0,1
4822,57,0,1,1,16,0,0,0,1,0,0,0
4823,57,0,1,1,16,0,0,0,1,0,0,0
4824,57,0,1,1,16,0,0,0,1,0,0,0
4825,57,0,1,1,16,0,0,0,1,0,0,0
4826,40,0,1,1,14,0,0,0,1,0,0,0
4827,39,1,2,1,21,0,0,0,1,0,0,0
4828,46,0,1,1,14,0,0,0,1,0,0,0
4829,38,0,1,1,9,0,0,0,1,0,0,1
4830,49,0,2,1,14,0,0,0,1,0,0,0
4831,49,0,2,1,14,0,0,0,1,0,0,0
4832,51,0,2,1,19,0,0,0,1,0,0,0
4833,34,0,1,1,14,0,0,0,1,0,0,0
4834,44,0,1,1,16,0,1,0,1,0,0,0
4835,44,0,1,1,16,0,1,0,1,0,0,0
4836,44,0,1,1,16,0,1,0,1,0,0,0
4837,44,0,1,1,16,0,1,0,1,0,0,0
4838,52,0,2,1,16,0,0,0,1,0,0,0
4839,43,0,1,1,15,0,0,0,1,0,0,1
4840,43,0,1,1,15,0,0,0,1,0,0,1
4841,50,0,1,1,14,0,0,0,1,0,0,0
4842,49,0,1,1,16,0,0,0,1,0,0,0
4843,49,0,1,1,16,0,0,0,1,0,0,0
4844,58,0,1,1,9,0,0,0,1,0,0,1
4845,40,0,1,1,14,0,0,0,1,0,0,1
4846,43,0,1,1,14,0,0,0,1,0,0,0
4847,47,0,1,1,18,0,0,0,1,0,0,0
4848,47,0,1,1,18,0,0,0,1,0,0,0
4849,47,0,1,1,18,0,0,0,1,0,0,0
4850,39,0,2,1,14,0,0,1,1,0,0,0
4851,39,0,2,1,14,0,0,1,1,0,0,0
4852,47,0,1,1,17,0,0,0,1,0,0,0
4853,50,0,1,1,14,0,0,0,1,0,0,0
4854,50,0,1,1,14,0,0,0,1,0,0,0
4855,52,0,1,1,9,0,0,0,1,0,0,1
4856,52,0,1,1,9,0,0,0,1,0,0,1
4857,51,0,1,1,11,0,0,0,1,0,0,0
4858,40,0,2,1,18,0,0,0,1,0,0,1
4859,40,0,2,1,18,0,0,0,1,0,0,1
4860,53,0,1,1,14,0,0,0,1,0,0,1
4861,53,0,1,1,14,0,0,0,1,0,0,1
4862,43,0,2,1,15,0,0,0,1,0,0,0
4863,54,0,1,1,13,0,0,0,1,0,0,0
4864,42,0,2,1,14,0,0,0,1,0,0,0
4865,42,0,2,1,14,0,0,0,1,0,0,0
4866,63,0,2,1,16,0,0,0,1,0,0,0
4867,63,0,2,1,16,0,0,0,1,0,0,0
4868,48,0,2,1,14,0,0,0,1,0,0,0
4869,48,0,2,1,14,0,0,0,1,0,0,0
4870,58,0,1,1,18,0,0,0,1,0,0,0
4871,32,0,1,1,14,0,0,0,1,0,0,0
4872,46,0,2,1,14,0,0,0,1,0,0,0
4873,46,0,2,1,14,0,0,0,1,0,0,0
4874,46,0,2,1,14,0,0,0,1,0,0,1
4875,46,0,2,1,14,0,0,0,1,0,0,1
4876,39,0,2,1,13,0,0,0,1,0,0,0
4877,35,0,1,1,9,0,0,0,1,0,0,1
4878,53,0,1,1,17,0,0,0,1,0,0,0
4879,58,0,2,1,14,0,0,0,0,0,0,0
4880,51,0,2,1,16,0,0,0,1,0,0,0
4881,51,0,2,1,16,0,0,0,1,0,0,0
4882,51,0,2,1,16,0,0,0,1,0,0,0
4883,40,0,1,1,16,0,0,0,1,0,0,0
4884,40,0,1,1,16,0,0,0,1,0,0,0
4885,41,1,2,1,16,0,0,0,1,0,0,0
4886,41,1,2,1,16,0,0,0,1,0,0,0
4887,30,0,2,1,15,0,0,0,1,0,0,0
4888,28,0,2,1,15,0,0,0,1,0,0,0
4889,33,0,1,1,10,0,0,0,1,0,0,0
4890,33,0,1,1,10,0,0,0,1,0,0,0
4891,33,0,1,1,10,0,0,0,1,0,0,0
4892,56,0,1,1,13,0,0,0,1,0,0,0
4893,36,0,1,1,14,0,0,0,1,0,0,0
4894,36,0,1,1,14,0,0,0,1,0,0,0
4895,30,0,1,1,14,0,0,0,1,0,0,0
4896,34,0,1,1,14,0,0,0,1,0,0,0
4897,50,0,2,1,14,0,0,0,1,0,0,0
4898,50,0,2,1,14,0,0,0,1,0,0,0
4899,40,0,1,1,18,0,0,0,1,0,0,1
4900,46,0,1,1,14,0,0,0,1,0,0,0
4901,48,0,1,1,14,0,0,0,1,0,0,0
4902,48,0,1,1,14,0,0,0,1,0,0,1
4903,39,0,1,1,14,0,0,0,1,0,0,0
4904,37,0,2,1,11,0,0,0,1,0,0,0
4905,37,0,2,1,11,0,0,0,1,0,0,0
4906,37,0,2,1,11,0,0,0,1,0,0,0
4907,34,0,2,1,14,0,0,0,1,0,0,0
4908,32,0,2,1,14,0,0,0,1,0,0,0
4909,42,0,2,1,14,0,0,0,1,0,0,0
4910,42,0,2,1,14,0,0,0,1,0,0,0
4911,42,0,2,1,14,0,0,0,1,0,0,0
4912,53,0,2,1,14,0,0,0,1,0,0,1
4913,38,0,1,1,14,0,0,0,0,0,0,0
4914,49,0,2,1,18,0,0,0,1,0,0,0
4915,47,0,2,1,20,0,0,0,1,0,0,0
4916,47,0,2,1,20,0,0,0,1,0,0,0
4917,42,0,2,1,16,0,0,0,1,0,0,1
4918,42,0,2,1,16,0,0,0,1,0,0,1
4919,37,0,2,1,20,0,0,0,1,0,0,1
4920,37,0,2,1,20,0,0,0,1,0,0,1
4921,37,0,2,1,20,0,0,0,1,0,0,1
4922,43,0,2,1,14,0,0,0,1,0,0,1
4923,43,0,2,1,14,0,0,0,1,0,0,1
4924,39,0,1,1,14,0,0,0,1,0,0,0
4925,49,0,1,1,15,0,0,0,1,0,0,0
4926,46,0,2,1,18,0,0,0,1,0,0,0
4927,51,0,2,1,19,0,0,0,1,0,0,1
4928,56,0,2,1,14,0,0,0,1,0,0,0
4929,56,0,2,1,14,0,0,0,1,0,0,0
4930,49,0,2,1,14,0,0,0,1,0,0,0
4931,32,0,1,1,13,0,0,0,1,0,0,0
4932,36,0,2,1,14,0,0,0,1,0,0,0
4933,36,0,2,1,14,0,0,0,1,0,0,0
4934,35,0,1,1,14,0,0,0,1,0,0,0
4935,35,0,1,1,14,0,0,0,1,0,0,0
4936,28,0,1,1,11,0,0,0,1,0,0,0
4937,46,0,1,1,19,0,0,0,1,0,0,0
4938,46,0,1,1,19,0,0,0,1,0,0,0
4939,46,0,1,1,19,0,0,0,1,0,0,0
4940,47,0,2,1,18,0,0,0,1,0,0,0
4941,47,0,2,1,18,0,0,0,1,0,0,0
4942,56,0,1,1,20,0,0,0,1,0,0,0
4943,56,0,1,1,20,0,0,0,1,0,0,0
4944,34,0,2,1,14,0,0,0,1,0,0,0
4945,50,0,1,1,0,0,0,0,0,0,0,0
4946,49,0,1,1,0,0,0,0,0,0,0,0
4947,30,0,1,1,11,0,0,0,1,0,0,0
4948,19,0,2,4,8,0,0,0,1,0,0,0
4949,39,0,1,1,17,0,0,0,1,0,0,0
4950,37,0,2,1,16,0,0,0,1,0,0,0
4951,52,0,2,1,20,0,0,0,1,0,0,0
4952,51,0,2,1,14,0,1,0,1,0,0,1
4953,43,0,2,1,19,0,0,0,1,0,0,0
4954,43,0,2,1,19,0,0,0,1,0,0,0
4955,53,0,1,1,17,0,0,0,1,0,0,0
4956,53,0,1,1,17,0,0,0,1,0,0,0
4957,57,0,2,1,16,0,0,0,1,0,0,0
4958,57,0,2,1,16,0,0,0,1,0,0,0
4959,46,0,1,1,17,0,0,0,1,0,0,1
4960,46,0,1,1,17,0,0,0,1,0,0,1
4961,46,0,1,1,17,0,0,0,1,0,0,1
4962,55,0,1,1,15,0,0,0,1,0,0,1
4963,56,0,1,1,14,0,0,0,1,0,0,0
4964,56,0,1,1,14,0,0,0,1,0,0,0
4965,49,0,1,1,11,0,0,0,1,0,0,0
4966,48,0,1,1,13,0,0,0,1,0,0,0
4967,56,0,1,1,14,0,0,0,1,0,0,0
4968,31,0,2,1,15,0,0,0,1,0,0,0
4969,31,0,2,1,15,0,0,0,1,0,0,0
4970,31,0,2,1,15,0,0,0,1,0,0,0
4971,31,0,2,1,15,0,0,0,1,0,0,0
4972,53,0,2,1,14,0,0,0,1,0,0,1
4973,53,0,2,1,14,0,0,0,1,0,0,1
4974,53,0,2,1,18,0,0,0,1,0,0,0
4975,53,0,2,1,18,0,0,0,1,0,0,0
4976,74,0,2,1,20,0,0,0,1,0,0,0
4977,42,0,1,1,14,0,0,0,1,0,0,0
4978,47,1,1,1,14,0,0,0,1,0,0,0
4979,42,0,2,1,10,0,0,0,1,0,0,0
4980,42,0,2,1,10,0,0,0,1,0,0,0
4981,56,1,1,1,14,0,0,0,1,0,0,0
4982,42,0,2,1,20,0,0,0,1,0,0,1
4983,39,0,2,1,19,0,0,0,1,0,0,1
4984,39,0,2,1,19,0,0,0,1,0,0,1
4985,63,0,2,1,13,1,0,0,1,0,0,0
4986,62,0,2,1,15,0,0,0,0,0,1,0
4987,62,0,2,1,15,0,0,0,0,0,1,0
4988,40,0,1,1,7,0,0,0,1,0,0,0
4989,49,0,1,1,14,0,0,0,1,0,0,0
4990,49,0,1,1,14,0,0,0,1,0,0,0
4991,42,0,1,1,16,0,0,0,1,0,0,0
4992,42,0,1,1,14,0,0,0,1,0,0,1
4993,42,0,1,1,14,0,0,0,1,0,0,1
4994,63,0,2,1,20,0,0,0,1,0,0,0
4995,64,0,2,1,20,0,0,0,1,0,0,1
4996,61,0,2,1,20,0,0,0,1,0,0,1
4997,61,0,2,1,20,0,0,0,1,0,0,1
4998,39,0,2,1,14,0,0,0,1,0,0,0
4999,41,0,1,1,13,0,0,0,1,0,0,0
5000,41,0,1,1,13,0,0,0,1,0,0,0
5001,36,0,2,1,10,0,0,0,1,0,0,0
5002,50,0,1,1,20,0,0,0,1,0,0,0
5003,46,0,1,1,20,0,0,0,1,0,0,0
5004,38,0,2,1,14,0,0,0,1,0,0,0
5005,55,0,2,1,16,0,0,0,1,0,0,0
5006,47,0,1,1,0,0,0,0,1,0,0,0
5007,47,0,1,1,0,0,0,0,1,0,0,0
5008,47,0,1,1,0,0,0,0,1,0,0,0
5009,47,0,1,1,0,0,0,0,1,0,0,0
5010,33,0,2,1,13,0,0,0,1,0,0,0
5011,53,0,2,1,16,0,0,0,1,0,0,0
5012,50,0,2,1,15,0,0,0,1,0,0,0
5013,57,0,1,2,14,1,0,0,0,0,0,0
5014,37,0,2,1,16,0,0,0,1,0,0,0
5015,47,0,2,1,14,0,0,0,1,0,0,0
5016,59,0,1,1,15,0,0,0,1,0,0,0
5017,37,0,2,1,14,0,0,0,1,0,0,0
5018,32,0,2,1,15,0,0,0,1,0,0,0
5019,32,0,2,1,15,0,0,0,1,0,0,0
5020,48,1,2,1,9,0,0,0,1,0,0,0
5021,46,0,2,1,21,0,0,0,1,0,0,0
5022,32,0,1,1,14,0,0,0,1,0,0,0
5023,54,0,1,1,14,0,0,0,1,0,0,0
5024,43,0,1,1,14,0,0,0,1,0,0,0
5025,53,0,1,1,14,0,0,0,1,0,0,0
5026,53,0,1,1,14,0,0,0,1,0,0,0
5027,53,0,1,1,14,0,0,0,1,0,0,0
5028,53,0,1,1,14,0,0,0,1,0,0,0
5029,30,0,2,1,15,0,0,0,1,0,0,0
5030,49,0,2,1,17,0,0,0,1,0,0,0
5031,49,0,2,1,17,0,0,0,1,0,0,0
5032,44,0,1,1,18,0,0,0,1,0,0,0
5033,45,0,1,1,18,0,0,0,1,0,0,1
5034,44,0,1,1,18,0,0,0,1,0,0,0
5035,44,0,1,1,18,0,0,0,1,0,0,1
5036,44,0,1,1,18,0,0,0,1,0,0,1
5037,42,0,1,1,9,0,0,0,1,0,0,0
5038,52,0,1,1,14,0,0,0,1,0,0,0
5039,23,0,1,4,14,0,0,0,1,0,0,0
5040,53,0,1,1,14,0,0,0,1,0,0,1
5041,53,0,1,1,14,0,0,0,1,0,0,1
5042,57,1,2,1,18,0,0,0,1,0,0,0
